idstud,bsmmat01,bsssci01,bsbg01,bsbg03,bsdage,bsbgher,bsbgsbs,bsbgslm,bsbgsvm,bsbgscm,bsbgeml,bsdgedup,bsdmwkhw,bcbg01,bcbg03a,bcbg05a,schsc14q02,schsc22q01,schsc22q09,schsc22q11,schsc24q01,schscmatedu,schsmratio,escs,pv1math,pv1read,pv1scie,r9schooltype,a9q7,bQ1
5080116,590.35147,566.86061,2,1,14.833333333333334,11.64917,11.04872,10.80246,10.35139,10.54867,11.44903,1,2,494,3,5,1,3,3,1,3,-0.256,123,-0.49,465.9682,388.9251,503.1145,1,3,4
4620211,628.066,698.54394,2,1,14.833333333333334,12.51743,13.03951,9.26151,7.88323,9.16491,9.15641,1,1,592,2,1,1,3,1,1,1,1.1595,119.2,0.36,537.7863,501.7588,537.0571,1,5,4
3360120,477.74042,415.12629,1,1,15.5,10.25396,8.81989,9.965,9.81093,9.39344,9.6346,2,1,802,3,2,1,2,1,1,3,0.5021,207.25,-0.13,360.5001,362.3682,386.1805,1,3,4
4070207,599.42412,516.68142,1,3,12.833333333333334,10.92551,10.19817,12.07123,10.35139,10.54867,6.97717,1,2,883,1,5,2,2,3,2,1,-1.2965,140.308,0.11,490.6605,525.1224,448.2842,2,5,2
4730110,662.02024,584.66466,2,1,14.916666666666666,10.92551,11.04872,9.965,8.92971,11.07454,12.42205,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.4,626.4294,535.6811,621.727,2,5,4
3710316,439.75908,483.17632,2,1,14.333333333333334,8.19314,8.81989,7.03246,7.57539,8.69047,7.42878,4,2,738,2,5,2,3,1,2,2,0.7756,111.333,-0.79,423.4382,360.7768,373.7784,1,3,4
4060214,653.14246,643.8484,2,2,14.916666666666666,11.64917,10.19817,10.35777,11.01771,11.07454,12.42205,2,2,425,4,2,2,4,3,2,3,1.1595,131.333,0.09,446.2611,454.6044,454.8116,1,3,4
3570208,550.41055,543.05116,1,1,15.333333333333334,10.04151,11.04872,9.965,8.92971,7.24499,9.74896,NA,2,522,2,1,2,4,3,3,2,-0.5803,146.5,-0.26,432.7076,503.1994,444.5543,1,3,3
3770203,567.02744,587.90877,2,1,14.833333333333334,11.17406,10.19817,7.03246,9.34439,10.04708,7.85736,NA,2,338,1,4,1,3,4,3,3,-2.0766,NA,-0.25,374.3652,427.3383,405.483,1,6,2
4860218,657.30665,601.63151,1,1,14.666666666666666,14.01827,9.62932,9.60333,8.92971,9.61942,7.42878,1,3,782,1,1,1,1,2,1,1,1.1595,239,0.62,547.8346,560.1514,544.9832,2,3,NA
4630209,469.46499,550.70261,1,1,14.166666666666666,10.04151,13.03951,10.35777,10.35139,8.84487,11.44903,NA,1,311,3,5,1,1,3,2,2,-1.2965,94,-0.02,443.4569,484.9303,400.7273,1,3,4
4110108,736.379,639.71482,1,3,14.416666666666666,8.91919,8.48873,13.46507,13.70742,12.54869,12.42205,3,2,60,4,6,2,3,2,3,2,-1.2965,30.5,-1.77,504.6814,498.9101,490.2462,NA,NA,NA
4120203,449.98895,502.53565,2,2,14.583333333333334,8.91919,8.48873,9.60333,11.9425,10.07332,10.74331,3,2,1653,4,4,NA,3,3,3,2,-0.8068,187,-0.91,533.4242,402.5582,500.8765,1,3,4
4560304,638.79543,580.44674,1,1,15.25,9.60097,10.19817,10.80246,8.55351,9.84519,9.6346,2,2,706,1,2,2,4,4,4,2,-1.0989,231,-0.03,499.6183,488.4252,528.6647,1,4,4
4420115,501.93598,440.37154,1,1,14.666666666666666,12.51743,13.03951,11.33851,11.01771,10.30668,10.15325,1,1,573,1,2,1,4,3,4,2,-1.0989,192.333,0.26,482.5596,481.753,457.6091,1,5,NA
5010102,372.33853,445.3982,2,1,15,11.64917,13.03951,12.07123,11.01771,9.39344,14.34298,1,1,429,1,1,1,1,2,2,2,-0.4184,NA,1.1,375.6115,338.4026,427.583,1,4,4
3330106,465.75779,576.26493,1,3,15,10.25396,10.19817,12.07123,11.01771,10.30668,10.74331,2,1,219,4,6,1,1,2,2,3,0.0872,51.5,-0.31,416.1162,452.0458,351.9582,1,NA,NA
4780421,496.14751,475.13338,2,1,15.166666666666666,10.25396,8.48873,9.60333,10.35139,10.30668,9.15641,2,3,1408,2,2,3,2,2,2,2,0.0872,200.714,0.31,503.3572,465.8316,471.3167,1,5,4
4230101,484.5136,503.20418,2,1,15.25,11.64917,13.03951,5.03748,7.88323,6.85613,6.47491,1,2,907,2,1,3,2,3,4,2,1.9226,215.75,0.64,356.9949,357.8898,352.238,1,5,4
3940206,402.15048,378.02968,2,1,15.333333333333334,8.74681,13.03951,8.60159,8.92971,8.17383,10.15325,NA,2,524,3,1,2,3,2,2,2,-0.7452,271,-0.75,339.0793,336.7987,349.1608,1,5,NA
4810211,313.49196,367.11002,2,1,14.5,8.91919,7.38476,11.33851,13.70742,9.61942,9.15641,4,2,317,3,5,1,3,2,2,1,0.0872,121.6,-0.16,386.8282,404.0819,357.9261,1,3,4
4470210,485.18902,434.8374,2,1,14.75,7.30445,10.19817,13.46507,9.34439,14.02271,12.42205,NA,2,527,1,1,2,4,2,3,2,0.0872,NA,-0.93,539.3441,472.8888,575.2891,1,3,NA
3770211,510.80505,469.28587,2,1,15.25,9.60097,10.19817,9.965,8.92971,8.69047,8.27843,3,3,338,1,4,1,3,4,3,3,-2.0766,NA,-0.29,436.1349,408.8935,420.3096,1,6,NA
5070209,374.9808,493.94443,2,1,15.083333333333334,10.25396,9.62932,9.26151,8.92971,7.89169,8.27843,2,1,436,NA,6,2,2,3,3,2,-0.4184,119.333,-1.07,457.4778,478.743,515.1436,1,6,4
3150211,515.06712,426.85982,1,1,14.333333333333334,8.74681,10.19817,7.91186,10.35139,7.24499,7.42878,NA,1,328,2,2,1,3,2,2,2,-0.5803,130.4,0.15,379.9735,317.8869,403.8978,1,4,2
3580221,582.62008,550.1948,2,1,14.583333333333334,9.60097,9.18945,8.26761,7.88323,8.93142,8.27843,4,3,594,1,1,1,1,2,3,3,0.0872,147.75,0.1,512.0813,466.4732,525.8672,1,4,3
3460121,474.04573,448.81524,1,1,13.583333333333334,11.64917,10.19817,11.33851,11.9425,9.61942,10.74331,1,3,665,2,4,1,3,4,3,1,0.5021,130.4,0.72,519.0918,504.3114,520.2723,1,4,NA
5050216,451.61702,491.96776,2,1,15.083333333333334,9.60097,13.03951,9.26151,8.55351,9.39344,9.15641,4,3,809,1,3,1,2,2,3,1,1.9226,155.6,-0.1,462.6188,466.6336,521.9508,2,3,4
4470219,355.77996,494.89184,2,1,15.083333333333334,8.91919,10.19817,9.26151,8.55351,8.17867,7.85736,3,2,527,1,1,2,4,2,3,2,0.0872,NA,-0.29,375.1441,444.1791,402.6856,1,3,NA
4140219,516.7429,541.38656,1,1,14.583333333333334,10.92551,13.03951,9.26151,10.35139,10.30668,9.6346,1,2,1968,1,1,1,1,2,2,2,0.0872,174.818,0.58,428.034,363.4008,328.9258,2,6,4
5020125,497.7615,496.99562,2,2,14.25,8.74681,7.6477,10.80246,13.70742,12.54869,12.42205,NA,3,395,2,1,2,2,3,2,2,-0.0892,115.667,-0.49,450.3895,464.3079,454.8116,1,NA,NA
4990203,653.17698,638.41399,2,1,14.416666666666666,11.64917,10.19817,9.60333,11.9425,11.37095,9.6346,1,2,643,1,1,3,3,3,4,1,-0.9168,156,0.43,609.3706,627.9047,596.8295,1,4,2
5010101,502.2666,492.35773,2,1,14.416666666666666,14.01827,13.03951,12.07123,11.9425,11.70269,11.44903,1,1,429,1,1,1,1,2,2,2,-0.4184,NA,1.9,455.7641,454.9252,507.9634,1,4,2
3610110,627.97326,577.63581,2,1,14.416666666666666,10.92551,13.03951,13.46507,13.70742,12.54869,14.34298,2,2,151,1,5,2,2,1,1,2,0.2803,89.333,-0.71,511.3803,409.2143,497.7061,1,3,4
4810202,488.71589,487.71383,1,1,15.25,9.60097,9.18945,10.35777,8.55351,9.39344,10.15325,2,1,317,3,5,1,3,2,2,1,0.0872,121.6,-0.93,447.1958,490.4904,442.6893,1,3,NA
3470102,563.81164,443.63845,1,1,14.666666666666666,7.37134,10.19817,9.965,9.34439,10.30668,8.70884,4,2,305,4,1,1,3,2,3,2,0.0872,152.5,-2.17,393.6049,333.7731,392.6147,1,3,4
3900213,732.73928,677.18383,1,1,14.416666666666666,11.64917,10.19817,9.965,8.55351,11.70269,11.44903,1,2,807,1,1,3,3,3,2,1,0.0872,102.5,0.16,589.0403,546.6482,536.6841,3,8,2
3710312,556.50326,519.14472,2,1,13.833333333333334,10.25396,9.74371,9.60333,8.55351,8.93142,10.15325,2,2,738,2,5,2,3,1,2,2,0.7756,111.333,0.38,424.7624,383.3115,380.4924,1,3,4
3890104,512.34485,500.55735,1,1,14.666666666666666,8.74681,10.19817,9.965,8.92971,9.16491,9.6346,NA,1,NA,NA,2,1,3,3,3,2,-0.0892,259,-0.4,499.5404,480.1644,522.8833,1,3,2
3670126,535.00641,525.20095,1,1,14.75,10.25396,13.03951,11.08765,8.55351,12.54869,12.42205,2,1,558,3,4,2,4,4,3,1,-0.4184,149.714,-0.08,408.7942,446.5651,396.4379,1,4,4
3180316,437.36809,454.09788,2,1,15.166666666666666,8.19314,10.19817,9.60333,11.01771,9.84519,10.74331,4,1,856,1,4,1,2,2,2,3,-1.0989,208.75,-1.05,500.7867,516.3542,502.3685,1,3,4
3010114,642.76219,573.00642,1,3,14.166666666666666,9.60097,7.91394,9.965,8.92971,10.30668,9.6346,2,1,702,3,5,2,2,2,3,1,-1.7689,173.25,-1.27,557.8828,444.1822,642.2417,1,3,4
4650102,593.54772,661.8051,2,4,14.666666666666666,9.60097,13.03951,8.26761,7.88323,8.43911,8.27843,2,2,80,1,6,1,4,3,4,2,-0.9168,81,-0.59,431.0718,368.7161,380.1194,1,5,3
4560324,626.98654,632.85672,1,1,14.75,8.91919,10.19817,9.965,8.20673,7.58514,9.15641,3,2,706,1,2,2,4,4,4,2,-1.0989,231,-0.52,601.737,587.3963,642.2417,1,4,4
3160110,432.78266,437.19137,2,1,14.916666666666666,14.01827,13.03951,13.46507,10.13806,8.78043,10.74331,1,3,705,1,2,3,3,3,2,2,-0.5803,176.25,0.18,382.9335,363.9846,335.5464,1,3,4
3360115,524.50681,501.64377,2,1,15.25,8.91919,13.03951,9.965,11.01771,9.39344,10.15325,3,3,802,3,2,1,2,1,1,3,0.5021,207.25,-0.51,338.3004,287.88,315.2182,1,3,4
4980201,451.20428,504.86584,1,1,14.333333333333334,8.91919,11.04872,7.91186,9.34439,6.85613,7.85736,4,2,590,3,1,2,3,3,2,2,0.0872,125.6,0.22,373.3525,375.0772,428.0492,1,4,NA
3120321,461.32655,526.37216,1,1,14.416666666666666,10.92551,13.03951,8.60159,9.81093,8.93142,9.15641,2,3,696,2,2,NA,2,1,2,2,NA,113.077,-0.26,474.5365,487.7898,457.3294,1,5,4
4010321,597.72589,631.20128,2,1,14.666666666666666,11.64917,13.03951,10.35777,11.9425,11.70269,10.74331,1,1,673,3,2,1,3,3,2,2,-1.0989,187.5,-0.08,362.5253,391.0904,412.1037,1,5,4
3580214,489.82116,492.56929,2,1,15.75,10.92551,10.19817,8.60159,6.97345,8.69047,6.47491,1,3,594,1,1,1,1,2,3,3,0.0872,147.75,0.16,490.1932,453.0807,514.7706,1,4,1
3610112,509.77822,480.41711,1,1,14.666666666666666,12.51743,9.62932,11.33851,11.01771,9.39344,12.42205,2,1,151,1,5,2,2,1,1,2,0.2803,89.333,0.41,381.1419,452.1253,438.3066,1,3,3
4070222,494.18212,427.69245,1,3,13.75,10.25396,10.19817,10.52098,10.35139,9.39344,8.21454,1,3,883,1,5,2,2,3,2,1,-1.2965,140.308,NA,484.8185,506.7738,409.0265,2,6,NA
3990103,530.26232,494.84318,1,1,14.916666666666666,10.25396,9.62932,8.93041,8.55351,10.30668,8.27843,1,3,83,4,6,2,2,2,3,2,0.2803,78,-0.49,443.379,493.35,528.1984,1,3,4
3490306,513.49637,461.2748,1,1,14.416666666666666,9.60097,10.19817,12.07123,10.35139,10.30668,11.44903,4,3,820,3,1,1,2,3,3,2,-0.5803,116.143,0.25,486.3764,493.2705,448.191,1,3,4
4730301,503.09499,462.05287,2,1,15.083333333333334,10.92551,7.11034,10.80246,10.35139,7.89169,10.15325,1,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.01,464.644,451.7174,420.3096,NA,5,4
3080114,422.85883,464.25802,2,1,15.166666666666666,9.60097,7.6477,9.17211,9.81212,8.43911,9.6346,2,NA,511,4,1,1,4,3,3,2,-0.256,133.25,0.44,509.1214,476.2569,544.4237,1,6,NA
3390205,404.38046,393.44529,1,1,14.333333333333334,10.25396,11.04872,11.33851,9.81093,7.89169,14.34298,1,1,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.52,453.4273,312.565,341.0481,1,6,4
4690303,567.05314,559.63382,1,1,15,10.04151,11.04872,9.60333,8.55351,10.07332,9.6346,NA,1,903,1,1,2,3,2,3,1,-0.5803,176.4,-0.31,536.1505,564.9173,530.6229,1,4,4
4420127,539.98738,610.33184,2,2,14.75,10.92551,10.19817,7.91186,8.92971,8.17383,9.15641,1,2,573,1,2,1,4,3,4,2,-1.0989,192.333,0.4,555.3124,482.6725,490.2462,1,5,NA
3570213,452.10753,448.82735,1,1,14.666666666666666,12.51743,13.03951,12.07123,12.72833,8.43911,10.74331,1,2,522,2,1,2,4,3,3,2,-0.5803,146.5,-0.06,384.2577,403.9106,387.6725,1,3,NA
4310224,583.73495,613.0557,2,1,15.333333333333334,10.92551,8.19852,9.26151,8.55351,8.43911,9.6346,1,1,1109,2,2,1,1,1,2,1,0.2803,159.714,1.22,602.7496,632.7164,576.4081,2,4,4
4230115,503.85321,454.96597,1,3,15.083333333333334,9.60097,9.18945,10.80246,11.01771,10.54867,8.70884,2,1,907,2,1,3,2,3,4,2,1.9226,215.75,-0.47,432.9413,432.2675,398.3029,1,5,4
3130112,418.68558,513.49699,1,1,14.75,11.64917,9.18945,7.91186,9.34439,9.61942,7.42878,1,1,202,3,6,1,2,3,3,2,-0.9168,NA,0.44,465.9682,357.6024,490.9922,1,3,4
3730218,460.86565,434.65387,1,1,14.5,7.37134,7.91394,8.60159,7.57539,9.61942,8.27843,4,3,1043,2,3,1,2,2,3,2,-0.256,244.75,-0.6,346.2455,324.4796,338.2507,1,5,NA
4270311,485.04645,427.01978,2,1,15,10.25396,8.81989,7.91186,11.01771,9.16491,11.44903,1,1,618,1,4,3,2,2,1,1,-0.9168,170,0.07,389.7102,265.4256,300.2984,2,5,4
4470207,456.81341,402.57279,1,3,14.583333333333334,9.60097,13.03951,11.33851,9.81093,11.70269,10.15325,2,2,527,1,1,2,4,2,3,2,0.0872,NA,-0.17,406.4574,441.0049,470.1044,1,3,2
4720118,517.63085,489.0451,2,1,14.333333333333334,8.74681,9.62932,11.33851,13.70742,10.30668,10.15325,NA,3,846,1,4,1,3,3,3,3,-1.0989,173.8,-0.76,502.3446,523.5717,525.6807,1,6,3
4190306,378.46298,361.39334,1,4,14.666666666666666,10.25396,13.03951,9.965,8.55351,8.17383,9.6346,2,1,516,1,5,1,2,3,3,3,0.2803,118.889,-0.66,437.9265,405.1815,409.7725,1,5,NA
4300111,514.14889,525.75338,1,1,14.25,8.19314,9.18945,9.26151,8.20673,7.89169,8.27843,2,2,613,3,4,1,4,4,2,1,1.9226,244,-0.77,403.0301,464.6754,409.0265,1,4,4
3890102,566.24151,560.2862,2,1,14.916666666666666,10.25396,10.19817,9.26151,8.55351,8.43911,6.97717,1,1,NA,NA,2,1,3,3,3,2,-0.0892,259,0.5,481.547,533.195,506.7512,1,3,4
3130108,545.31427,492.31452,1,1,14.333333333333334,9.60097,10.19817,8.93041,11.01771,9.39344,8.70884,2,2,202,3,6,1,2,3,3,2,-0.9168,NA,-0.07,411.5205,444.9765,466.6542,1,3,4
3220106,587.63512,539.13537,1,1,14.583333333333334,8.19314,10.19817,12.07123,8.20673,8.93142,11.44903,4,2,42,4,6,1,1,3,3,2,0.5021,21,-2.48,522.2854,461.8953,486.5162,1,4,NA
4560303,565.99134,570.68813,2,1,15.333333333333334,9.60097,7.11034,9.60333,8.55351,8.93142,8.27843,2,3,706,1,2,2,4,4,4,2,-1.0989,231,-0.78,474.6144,328.7792,484.3715,1,4,4
4830411,518.28963,516.02271,2,1,15.416666666666666,10.92551,11.04872,9.60333,8.20673,9.16491,8.70884,1,2,960,2,3,1,3,3,3,2,0.5021,189.2,-0.37,371.0157,391.3309,454.1589,1,3,4
3970406,626.71738,568.67361,1,2,14.916666666666666,10.25396,11.04872,8.93041,8.20673,11.07454,8.27843,2,1,898,1,1,3,4,3,2,2,1.9226,131,-0.12,532.2558,554.0353,496.7736,1,4,5
3390209,538.52635,517.63199,2,1,14.25,10.92551,13.03951,11.33851,10.35139,9.61942,10.15325,2,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.04,456.7768,430.4659,431.4062,1,6,NA
3430307,678.94686,586.32534,2,1,14.333333333333334,10.92551,9.18945,8.60159,13.70742,11.37095,9.15641,1,1,1049,1,2,2,3,2,3,1,-0.9168,282.5,-0.02,560.1418,524.6944,536.8706,1,5,NA
4820105,444.8196,453.77032,1,1,14.75,11.17406,7.91394,10.80246,11.01771,9.16491,7.42878,NA,1,173,2,6,1,4,4,1,1,0.0872,8.667,-0.42,491.4395,527.5053,523.8157,1,3,3
4310227,680.18141,672.28919,1,1,14.25,10.92551,10.19817,7.91186,6.66537,9.39344,8.70884,1,1,1109,2,2,1,1,1,2,1,0.2803,159.714,0.4,657.7426,683.8255,675.0653,2,4,2
3730423,541.76282,639.95803,1,1,15.333333333333334,11.64917,11.04872,9.965,8.92971,9.16491,10.74331,1,1,1043,2,3,1,2,2,3,2,-0.256,244.75,0.15,559.7523,490.967,518.3141,1,3,2
4480220,570.90672,637.98114,2,1,14.833333333333334,14.01827,9.62932,13.46507,11.9425,11.37095,9.6346,1,2,819,1,1,1,3,2,3,1,0.5021,146,2.02,607.2675,672.7335,643.2674,2,5,2
4210304,638.49118,549.6918,1,1,15,10.92551,11.04872,10.80246,11.01771,13.14698,10.74331,2,1,971,1,4,1,2,2,2,3,0.2803,169.167,0.37,488.869,483.0239,496.8668,1,5,3
4980216,533.09621,557.017,2,1,14.666666666666666,12.51743,11.04872,9.965,9.34439,9.16491,8.70884,1,2,590,3,1,2,3,3,2,2,0.0872,125.6,0.46,405.5227,442.5752,453.0399,1,4,4
3170110,605.96243,674.12183,2,1,14.666666666666666,11.64917,10.19817,12.07123,11.9425,11.70269,12.42205,1,1,32,4,6,1,1,2,1,1,-1.0989,32,0.33,663.8184,550.8378,640.097,1,5,2
3790108,450.63466,522.81708,1,1,15.166666666666666,10.92551,8.81989,9.965,10.35139,9.16491,9.15641,2,2,127,4,6,1,3,3,1,1,0.7756,51.2,-0.32,436.2907,390.4074,414.7147,1,6,4
4560305,607.86782,632.37717,2,1,15.5,11.17406,9.62932,9.965,9.34439,9.39344,9.6346,NA,1,706,1,2,2,4,4,4,2,-1.0989,231,-0.33,528.2053,446.9057,428.702,1,4,2
3960118,533.8941,495.3213,1,1,15.083333333333334,10.92551,10.19817,11.33851,11.01771,11.37095,10.15325,2,2,521,2,1,1,1,2,3,3,0.5021,106.6,-0.76,459.8146,513.2871,509.5487,1,4,4
4570220,399.0644,403.08322,1,1,15.333333333333334,9.60097,8.48873,8.93041,9.81093,7.89169,11.44903,3,1,843,4,1,1,1,1,1,3,0.5021,156,-0.72,371.4052,373.4886,361.0034,1,2,4
4410209,406.92843,451.07592,1,1,14.833333333333334,11.17406,7.6477,9.60333,7.88323,9.16491,7.42878,NA,1,869,1,2,3,4,3,2,1,-0.5803,134.462,-0.23,367.0432,425.1187,395.1324,2,4,NA
4510108,448.48692,458.46616,2,1,14.916666666666666,10.92551,13.03951,11.33851,9.81093,8.17383,9.6346,1,1,664,1,1,2,2,1,1,3,-0.9168,266.667,2.66,473.6797,385.156,440.8243,1,3,NA
4200102,538.663,527.12295,2,1,14.25,10.92551,13.03951,10.80246,9.34439,10.07332,10.15325,2,1,71,3,6,1,2,1,3,3,1.1595,23,-0.49,511.1466,485.1585,509.6419,1,NA,NA
3930222,484.12286,516.04268,1,1,15,12.51743,8.81989,7.51389,7.57539,7.24499,7.85736,1,2,1030,1,1,1,4,3,3,3,0.0872,155.714,1.22,491.3616,590.3352,538.1761,2,5,2
3100105,533.65991,562.8656,1,1,14.333333333333334,10.25396,10.19817,9.965,11.01771,9.84519,10.15325,2,1,492,3,5,2,4,3,4,1,-0.9168,107.333,-1.46,454.2842,480.641,519.806,1,6,4
3330107,511.27455,473.0092,2,4,15.25,10.04151,10.19817,11.33851,10.35139,10.07332,11.44903,NA,3,219,4,6,1,1,2,2,3,0.0872,51.5,-0.31,393.0597,295.0173,363.5211,1,NA,NA
4270306,496.01365,448.27514,1,1,14.333333333333334,10.25396,9.18945,7.51389,9.34439,7.58514,9.15641,2,1,618,1,4,3,2,2,1,1,-0.9168,170,-0.31,479.9112,418.2082,445.4868,2,5,3
4180313,494.05798,427.19316,1,1,15.333333333333334,11.64917,11.04872,9.60333,11.9425,9.16491,9.15641,1,1,1133,1,2,3,1,3,2,2,-0.7452,169.857,0.97,419.4656,430.9172,450.1492,1,4,4
3090114,504.0455,507.71692,1,1,14.75,12.51743,9.18945,7.91186,7.2741,7.58514,7.85736,1,1,194,3,5,1,3,3,3,2,-1.7689,96,0.36,417.2067,469.5207,382.1708,1,6,4
3180308,517.91733,532.44934,1,1,15.083333333333334,10.25396,10.19817,8.26761,7.57539,8.93142,8.70884,2,2,856,1,4,1,2,2,2,3,-1.0989,208.75,-0.18,414.091,450.4572,461.4323,1,3,NA
4030320,475.59592,573.25553,1,1,14.666666666666666,12.51743,13.03951,7.03246,6.97345,6.85613,8.70884,2,3,1029,1,4,2,1,2,2,1,0.7756,202.6,0.64,406.769,499.7044,455.4644,NA,4,4
4790219,506.35258,525.04394,1,1,15.083333333333334,10.92551,8.81989,8.60159,7.88323,8.43911,9.6346,2,2,980,1,4,2,4,1,1,1,0.5021,84.167,0.52,462.9304,448.392,454.8116,1,3,4
4840208,507.61159,445.56732,1,1,14.666666666666666,9.60097,9.62932,8.93041,10.35139,6.85613,10.15325,3,2,883,2,3,2,2,1,2,2,-0.4184,190,0.07,357.0728,383.5763,383.1966,1,3,3
3630301,425.58166,478.23062,1,2,14.5,11.64917,13.03951,8.93041,11.01771,8.17383,9.6346,1,1,1209,1,2,4,4,3,4,3,-0.4184,132.526,-0.07,445.7158,481.4353,482.5065,1,5,2
4060217,585.44447,561.30345,1,1,14.25,9.60097,13.03951,9.965,9.81093,8.43911,7.85736,3,1,425,4,2,2,4,3,2,3,1.1595,131.333,0.91,439.5622,448.1537,441.1041,1,3,4
3550302,603.8529,611.31352,2,3,14.583333333333334,12.51743,13.03951,9.965,11.01771,9.61942,8.70884,1,2,1000,NA,1,NA,2,NA,NA,1,NA,93.619,-0.74,464.5661,412.8231,491.0854,2,3,2
3110215,501.84614,465.88563,2,1,13.583333333333334,9.60097,7.38476,8.26761,9.34439,7.58514,9.6346,2,2,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.45,445.4043,409.7757,449.5897,1,6,4
4610106,607.4524,626.76688,1,1,14.75,14.01827,7.91394,10.35777,7.57539,10.80346,12.42205,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.06,568.1648,588.5877,573.1443,1,5,NA
4560312,610.5806,607.10465,1,1,17.583333333333332,9.60097,8.19852,9.60333,9.81093,5.80254,8.70884,2,1,706,1,2,2,4,4,4,2,-1.0989,231,-1.66,456.6989,388.5805,420.5893,1,4,1
3100119,612.15493,622.03275,2,1,14.916666666666666,9.60097,13.03951,8.26761,8.92971,9.84519,8.27843,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.3,488.869,504.325,535.0988,1,6,4
3010102,668.94269,588.27909,1,3,14.75,9.60097,10.19817,10.80246,9.34439,11.70269,9.6346,2,2,702,3,5,2,2,2,3,1,-1.7689,173.25,-0.25,440.3412,456.0968,549.6457,1,3,NA
4430204,553.7992,523.53296,2,3,14.666666666666666,9.60097,9.62932,11.33851,11.01771,9.39344,9.6346,3,2,251,4,6,3,3,4,2,2,-0.7452,125.5,-0.03,385.8934,367.032,352.4245,1,3,4
4610208,570.0219,609.97821,1,1,14.916666666666666,14.01827,9.62932,9.965,7.57539,11.70269,9.6346,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.82,610.3832,612.4965,597.5755,1,4,2
4420103,470.06858,523.60421,1,1,14.916666666666666,10.92551,9.62932,7.91186,8.55351,6.85613,8.70884,1,1,573,1,2,1,4,3,4,2,-1.0989,192.333,-0.18,403.6532,388.501,350.0932,1,5,NA
4200103,485.02578,538.47459,1,2,14.666666666666666,8.91919,13.03951,10.80246,9.81093,12.54869,14.34298,3,1,71,3,6,1,2,1,3,3,1.1595,23,-1.14,489.1027,517.9736,504.2335,1,NA,1
4500322,504.39311,511.27494,2,1,14.583333333333334,12.21628,7.38476,8.93041,8.20673,10.07332,9.15641,NA,2,715,3,4,1,4,4,4,2,-0.5803,142.2,0.16,628.6883,406.8085,458.5416,1,4,2
4240119,595.88239,574.07561,2,1,15.333333333333334,11.64917,9.62932,12.07123,13.70742,9.61942,11.44903,2,2,858,2,1,1,2,3,3,1,-0.9168,166.909,-0.4,597.6087,529.9872,555.2406,2,6,NA
4590204,469.63069,510.51454,2,2,15.5,8.91919,13.03951,7.51389,7.2741,8.43911,9.15641,3,2,409,2,5,1,3,3,3,2,0.2803,105,-0.45,355.3591,335.1948,335.4532,1,3,3
3600115,583.9659,524.92392,2,1,15.083333333333334,10.25396,13.03951,10.35777,6.97345,10.80346,11.44903,1,2,NA,1,1,3,2,3,3,1,0.2803,177,0.9,545.4198,493.178,560.1828,1,3,2
4050311,601.67656,524.8746,1,1,14.583333333333334,9.60097,13.03951,9.26151,7.88323,9.16491,8.70884,2,2,1092,1,2,1,3,1,1,3,-0.256,178.5,-1.07,493.231,502.9611,474.2074,1,3,1
3200205,574.06956,529.86798,1,1,14.416666666666666,11.64917,9.62932,9.60333,8.92971,11.37095,9.15641,1,2,581,2,2,1,3,1,2,2,-0.4184,186,0.11,490.8942,545.8539,525.6807,1,3,3
4440116,456.84213,566.94266,2,1,14.416666666666666,9.60097,9.62932,7.51389,11.9425,9.61942,7.42878,3,2,NA,1,4,3,2,3,3,3,-0.9168,128.462,-0.33,438.3938,485.1585,416.0201,1,3,2
3160318,546.45094,476.50677,2,2,14.833333333333334,11.64917,8.19852,12.07123,9.81093,11.70269,11.44903,1,2,705,1,2,3,3,3,2,2,-0.5803,176.25,-0.02,566.3733,534.9718,585.3599,1,3,NA
4530209,498.93347,492.87284,1,1,15,8.19314,12.31376,11.33851,11.01771,10.80346,10.74331,4,2,205,1,6,1,3,3,4,2,-0.5803,67,-0.38,404.51,387.7861,389.2577,1,3,4
4050303,615.76302,535.65078,2,1,15,11.17406,8.19852,10.80246,11.01771,8.93142,10.74331,NA,1,1092,1,2,1,3,1,1,3,-0.256,178.5,-1.1,493.231,412.9033,444.2745,1,3,3
5030220,544.78186,596.51254,2,2,14.5,9.60097,9.62932,7.51389,5.96004,7.89169,6.47491,2,1,668,1,4,1,1,1,2,2,-0.3225,121.636,0.51,583.1204,511.5425,551.8836,1,3,4
4970116,576.58166,651.34207,2,1,14.333333333333334,14.01827,8.48873,13.46507,11.01771,15.81948,10.74331,1,2,500,1,1,3,3,4,4,2,-1.5162,168,0.65,688.1991,637.7687,680.4737,4,4,2
3130103,538.83697,525.98492,1,1,15.25,10.92551,9.62932,9.965,9.34439,9.61942,10.15325,2,1,202,3,6,1,2,3,3,2,-0.9168,NA,-0.13,434.8107,392.4726,489.9664,1,3,4
